laboratorio,versao,family_name,family_design,family_clinical_category,offer_id,raw_label,canonical_label,offer_clinical_category,material,indice_refracao,is_atomic_offer,already_includes_treatment,allows_composition,base_price,source_page_reference,treatment_name,treatment_type,price_mode,special_price,final_price,sph_min,sph_max,cyl_min,cyl_max,add_min,add_max,section_name,subsection_name
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,83f0325a-d0c4-4783-9ab0-126e8643723a,1.50 + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,2029.00,Pagina 33,Verniz Hc,Revestimento,final,2029.00,2029.00,-9.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,8a2f382b-2d5f-4126-b42d-7d0d06d79658,1.50 + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1389.00,Pagina 33,Verniz Hc,Revestimento,final,1389.00,1389.00,-9.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,90f126d7-f1e2-4b0d-b952-5df4ea44384f,Poly,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly,multifocal,Policarbonato,1.59,false,false,true,1449.00,Pagina 33,Crizal Easy Pro,Antirreflexo,final,1829.00,1829.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,5e65a2cf-ddfe-4c1b-9e25-c86eeaba11c5,Poly,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly,multifocal,Policarbonato,1.59,false,false,true,809.00,Pagina 33,Crizal Easy Pro,Antirreflexo,final,1209.00,1209.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,5e65a2cf-ddfe-4c1b-9e25-c86eeaba11c5,Poly,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly,multifocal,Policarbonato,1.59,false,false,true,809.00,Pagina 33,Crizal Prevencia,Antirreflexo,final,1829.00,1829.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,5e65a2cf-ddfe-4c1b-9e25-c86eeaba11c5,Poly,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly,multifocal,Policarbonato,1.59,false,false,true,809.00,Pagina 33,Crizal Rock,Antirreflexo,final,1559.00,1559.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,5e65a2cf-ddfe-4c1b-9e25-c86eeaba11c5,Poly,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly,multifocal,Policarbonato,1.59,false,false,true,809.00,Pagina 33,Crizal Sapphire HR,Antirreflexo,final,1829.00,1829.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,90f126d7-f1e2-4b0d-b952-5df4ea44384f,Poly,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly,multifocal,Policarbonato,1.59,false,false,true,1449.00,Pagina 33,No Reflex,Antirreflexo,final,1559.00,1559.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,5e65a2cf-ddfe-4c1b-9e25-c86eeaba11c5,Poly,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly,multifocal,Policarbonato,1.59,false,false,true,809.00,Pagina 33,No Reflex,Antirreflexo,final,1059.00,1059.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,5e65a2cf-ddfe-4c1b-9e25-c86eeaba11c5,Poly,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly,multifocal,Policarbonato,1.59,false,false,true,809.00,Pagina 33,Optifog,Antirreflexo,final,1449.00,1449.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,90f126d7-f1e2-4b0d-b952-5df4ea44384f,Poly,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly,multifocal,Policarbonato,1.59,false,false,true,1449.00,Pagina 33,Optifog,Antirreflexo,final,1829.00,1829.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,90f126d7-f1e2-4b0d-b952-5df4ea44384f,Poly,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly,multifocal,Policarbonato,1.59,false,false,true,1449.00,Pagina 33,Trio Easy Clean,Antirreflexo,final,1209.00,1209.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,5e65a2cf-ddfe-4c1b-9e25-c86eeaba11c5,Poly,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly,multifocal,Policarbonato,1.59,false,false,true,809.00,Pagina 33,Trio Easy Clean,Antirreflexo,final,1009.00,1009.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,90f126d7-f1e2-4b0d-b952-5df4ea44384f,Poly,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly,multifocal,Policarbonato,1.59,false,false,true,1449.00,Pagina 33,Verniz Hc,Revestimento,final,1449.00,1449.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,5e65a2cf-ddfe-4c1b-9e25-c86eeaba11c5,Poly,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly,multifocal,Policarbonato,1.59,false,false,true,809.00,Pagina 33,Verniz Hc,Revestimento,final,809.00,809.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,89b9b82a-d8b9-47ef-8d12-eddb46075e7c,Poly + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,2249.00,Pagina 33,Crizal Easy Pro,Antirreflexo,final,2629.00,2629.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2eef0ead-c855-4703-9c98-8ca80914690a,Poly + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,1609.00,Pagina 33,Crizal Easy Pro,Antirreflexo,final,2009.00,2009.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2eef0ead-c855-4703-9c98-8ca80914690a,Poly + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,1609.00,Pagina 33,Crizal Prevencia,Antirreflexo,final,2629.00,2629.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2eef0ead-c855-4703-9c98-8ca80914690a,Poly + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,1609.00,Pagina 33,Crizal Rock,Antirreflexo,final,2359.00,2359.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2eef0ead-c855-4703-9c98-8ca80914690a,Poly + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,1609.00,Pagina 33,Crizal Sapphire HR,Antirreflexo,final,2629.00,2629.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2eef0ead-c855-4703-9c98-8ca80914690a,Poly + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,1609.00,Pagina 33,No Reflex,Antirreflexo,final,1859.00,1859.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,89b9b82a-d8b9-47ef-8d12-eddb46075e7c,Poly + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,2249.00,Pagina 33,No Reflex,Antirreflexo,final,2359.00,2359.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,89b9b82a-d8b9-47ef-8d12-eddb46075e7c,Poly + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,2249.00,Pagina 33,Optifog,Antirreflexo,final,2629.00,2629.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2eef0ead-c855-4703-9c98-8ca80914690a,Poly + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,1609.00,Pagina 33,Optifog,Antirreflexo,final,2249.00,2249.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2eef0ead-c855-4703-9c98-8ca80914690a,Poly + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,1609.00,Pagina 33,Trio Easy Clean,Antirreflexo,final,1809.00,1809.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,89b9b82a-d8b9-47ef-8d12-eddb46075e7c,Poly + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,2249.00,Pagina 33,Trio Easy Clean,Antirreflexo,final,2009.00,2009.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2eef0ead-c855-4703-9c98-8ca80914690a,Poly + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,1609.00,Pagina 33,Verniz Hc,Revestimento,final,1609.00,1609.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,89b9b82a-d8b9-47ef-8d12-eddb46075e7c,Poly + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE CRIZAL Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,2249.00,Pagina 33,Verniz Hc,Revestimento,final,2249.00,2249.00,-10.00,6.00,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,269548d5-89e4-43b0-af3c-2e2bac2b0b3e,1.50,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50,multifocal,Resina,1.50,false,false,true,449.00,Pagina 34,Crizal Easy Pro,Antirreflexo,final,849.00,849.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,36a47d4a-1a50-4032-ac8f-5aaa72cb38ee,1.50,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50,multifocal,Resina,1.50,false,false,true,1089.00,Pagina 34,Crizal Easy Pro,Antirreflexo,final,1469.00,1469.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,269548d5-89e4-43b0-af3c-2e2bac2b0b3e,1.50,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50,multifocal,Resina,1.50,false,false,true,449.00,Pagina 34,Crizal Prevencia,Antirreflexo,final,1469.00,1469.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,269548d5-89e4-43b0-af3c-2e2bac2b0b3e,1.50,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50,multifocal,Resina,1.50,false,false,true,449.00,Pagina 34,Crizal Rock,Antirreflexo,final,1199.00,1199.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,269548d5-89e4-43b0-af3c-2e2bac2b0b3e,1.50,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50,multifocal,Resina,1.50,false,false,true,449.00,Pagina 34,Crizal Sapphire HR,Antirreflexo,final,1469.00,1469.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,269548d5-89e4-43b0-af3c-2e2bac2b0b3e,1.50,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50,multifocal,Resina,1.50,false,false,true,449.00,Pagina 34,No Reflex,Antirreflexo,final,699.00,699.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,36a47d4a-1a50-4032-ac8f-5aaa72cb38ee,1.50,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50,multifocal,Resina,1.50,false,false,true,1089.00,Pagina 34,No Reflex,Antirreflexo,final,1199.00,1199.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,269548d5-89e4-43b0-af3c-2e2bac2b0b3e,1.50,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50,multifocal,Resina,1.50,false,false,true,449.00,Pagina 34,Optifog,Antirreflexo,final,1089.00,1089.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,36a47d4a-1a50-4032-ac8f-5aaa72cb38ee,1.50,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50,multifocal,Resina,1.50,false,false,true,1089.00,Pagina 34,Optifog,Antirreflexo,final,1469.00,1469.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,269548d5-89e4-43b0-af3c-2e2bac2b0b3e,1.50,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50,multifocal,Resina,1.50,false,false,true,449.00,Pagina 34,Trio Easy Clean,Antirreflexo,final,649.00,649.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,36a47d4a-1a50-4032-ac8f-5aaa72cb38ee,1.50,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50,multifocal,Resina,1.50,false,false,true,1089.00,Pagina 34,Trio Easy Clean,Antirreflexo,final,849.00,849.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,269548d5-89e4-43b0-af3c-2e2bac2b0b3e,1.50,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50,multifocal,Resina,1.50,false,false,true,449.00,Pagina 34,Verniz Hc,Revestimento,final,449.00,449.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,36a47d4a-1a50-4032-ac8f-5aaa72cb38ee,1.50,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50,multifocal,Resina,1.50,false,false,true,1089.00,Pagina 34,Verniz Hc,Revestimento,final,1089.00,1089.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,299970d1-8c51-4cd7-ac4e-6b23331bd276,1.50 + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,2029.00,Pagina 34,Crizal Easy Pro,Antirreflexo,final,2409.00,2409.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,336c95a5-f250-4394-943a-a5c7db21c6b3,1.50 + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1389.00,Pagina 34,Crizal Easy Pro,Antirreflexo,final,1789.00,1789.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,336c95a5-f250-4394-943a-a5c7db21c6b3,1.50 + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1389.00,Pagina 34,Crizal Prevencia,Antirreflexo,final,2409.00,2409.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,336c95a5-f250-4394-943a-a5c7db21c6b3,1.50 + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1389.00,Pagina 34,Crizal Rock,Antirreflexo,final,2139.00,2139.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,336c95a5-f250-4394-943a-a5c7db21c6b3,1.50 + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1389.00,Pagina 34,Crizal Sapphire HR,Antirreflexo,final,2409.00,2409.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,299970d1-8c51-4cd7-ac4e-6b23331bd276,1.50 + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,2029.00,Pagina 34,No Reflex,Antirreflexo,final,2139.00,2139.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,336c95a5-f250-4394-943a-a5c7db21c6b3,1.50 + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1389.00,Pagina 34,No Reflex,Antirreflexo,final,1639.00,1639.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,336c95a5-f250-4394-943a-a5c7db21c6b3,1.50 + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1389.00,Pagina 34,Optifog,Antirreflexo,final,2029.00,2029.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,299970d1-8c51-4cd7-ac4e-6b23331bd276,1.50 + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,2029.00,Pagina 34,Optifog,Antirreflexo,final,2409.00,2409.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,299970d1-8c51-4cd7-ac4e-6b23331bd276,1.50 + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,2029.00,Pagina 34,Trio Easy Clean,Antirreflexo,final,1789.00,1789.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,336c95a5-f250-4394-943a-a5c7db21c6b3,1.50 + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1389.00,Pagina 34,Trio Easy Clean,Antirreflexo,final,1589.00,1589.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,299970d1-8c51-4cd7-ac4e-6b23331bd276,1.50 + Transitions Gen S,LENTES KODAK® MULTIFOCAL DIGITAL LENTES KODAK PRECISE UHD CRIZAL 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,2029.00,Pagina 34,Verniz Hc,Revestimento,final,2029.00,2029.00,-10.25,5.25,0.00,-6.00,1.00,3.50,MULTIFOCAL DIGITAL,LENTES KODAK PRECISE UHD CRIZAL
