laboratorio,versao,family_name,family_design,family_clinical_category,offer_id,raw_label,canonical_label,offer_clinical_category,material,indice_refracao,is_atomic_offer,already_includes_treatment,allows_composition,base_price,source_page_reference,treatment_name,treatment_type,price_mode,special_price,final_price,sph_min,sph_max,cyl_min,cyl_max,add_min,add_max,section_name,subsection_name
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,4fe0ecd8-2038-4157-812a-43e230e3a5ea,1.50,LENTES KODAK® UNIQUE INFINITE 1.50,multifocal,Resina,1.50,false,false,true,959.00,Pagina 32,Crizal Sapphire HR,Antirreflexo,final,1979.00,1979.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,4fe0ecd8-2038-4157-812a-43e230e3a5ea,1.50,LENTES KODAK® UNIQUE INFINITE 1.50,multifocal,Resina,1.50,false,false,true,959.00,Pagina 32,No Reflex,Antirreflexo,final,1209.00,1209.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,4fe0ecd8-2038-4157-812a-43e230e3a5ea,1.50,LENTES KODAK® UNIQUE INFINITE 1.50,multifocal,Resina,1.50,false,false,true,959.00,Pagina 32,Optifog,Antirreflexo,final,1599.00,1599.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,4fe0ecd8-2038-4157-812a-43e230e3a5ea,1.50,LENTES KODAK® UNIQUE INFINITE 1.50,multifocal,Resina,1.50,false,false,true,959.00,Pagina 32,Trio Easy Clean,Antirreflexo,final,1159.00,1159.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,4fe0ecd8-2038-4157-812a-43e230e3a5ea,1.50,LENTES KODAK® UNIQUE INFINITE 1.50,multifocal,Resina,1.50,false,false,true,959.00,Pagina 32,Verniz Hc,Revestimento,final,959.00,959.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,3b13055e-8caf-40c0-953a-65e0a7200f42,1.50 + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Extractive,multifocal,Resina,1.50,false,false,true,1969.00,Pagina 32,Crizal Easy Pro,Antirreflexo,final,2369.00,2369.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,3b13055e-8caf-40c0-953a-65e0a7200f42,1.50 + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Extractive,multifocal,Resina,1.50,false,false,true,1969.00,Pagina 32,Crizal Prevencia,Antirreflexo,final,2989.00,2989.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,3b13055e-8caf-40c0-953a-65e0a7200f42,1.50 + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Extractive,multifocal,Resina,1.50,false,false,true,1969.00,Pagina 32,Crizal Rock,Antirreflexo,final,2719.00,2719.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,3b13055e-8caf-40c0-953a-65e0a7200f42,1.50 + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Extractive,multifocal,Resina,1.50,false,false,true,1969.00,Pagina 32,Crizal Sapphire HR,Antirreflexo,final,2989.00,2989.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,3b13055e-8caf-40c0-953a-65e0a7200f42,1.50 + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Extractive,multifocal,Resina,1.50,false,false,true,1969.00,Pagina 32,No Reflex,Antirreflexo,final,2219.00,2219.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,3b13055e-8caf-40c0-953a-65e0a7200f42,1.50 + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Extractive,multifocal,Resina,1.50,false,false,true,1969.00,Pagina 32,Optifog,Antirreflexo,final,2609.00,2609.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,3b13055e-8caf-40c0-953a-65e0a7200f42,1.50 + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Extractive,multifocal,Resina,1.50,false,false,true,1969.00,Pagina 32,Trio Easy Clean,Antirreflexo,final,2169.00,2169.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,3b13055e-8caf-40c0-953a-65e0a7200f42,1.50 + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Extractive,multifocal,Resina,1.50,false,false,true,1969.00,Pagina 32,Verniz Hc,Revestimento,final,1969.00,1969.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,f7fcd315-924e-4bdc-adeb-328914edd875,1.50 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1899.00,Pagina 32,Crizal Easy Pro,Antirreflexo,final,2299.00,2299.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,f7fcd315-924e-4bdc-adeb-328914edd875,1.50 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1899.00,Pagina 32,Crizal Prevencia,Antirreflexo,final,2919.00,2919.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,f7fcd315-924e-4bdc-adeb-328914edd875,1.50 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1899.00,Pagina 32,Crizal Rock,Antirreflexo,final,2649.00,2649.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,f7fcd315-924e-4bdc-adeb-328914edd875,1.50 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1899.00,Pagina 32,Crizal Sapphire HR,Antirreflexo,final,2919.00,2919.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,f7fcd315-924e-4bdc-adeb-328914edd875,1.50 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1899.00,Pagina 32,No Reflex,Antirreflexo,final,2149.00,2149.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,f7fcd315-924e-4bdc-adeb-328914edd875,1.50 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1899.00,Pagina 32,Optifog,Antirreflexo,final,2539.00,2539.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,f7fcd315-924e-4bdc-adeb-328914edd875,1.50 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1899.00,Pagina 32,Trio Easy Clean,Antirreflexo,final,2099.00,2099.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,f7fcd315-924e-4bdc-adeb-328914edd875,1.50 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE 1.50 + Transitions Gen S,multifocal,Resina,1.50,false,false,true,1899.00,Pagina 32,Verniz Hc,Revestimento,final,1899.00,1899.00,-10.00,5.25,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b0f6ece8-10fe-468b-ab80-019d63f6afe2,Poly,LENTES KODAK® UNIQUE INFINITE Poly,multifocal,Policarbonato,1.59,false,false,true,1179.00,Pagina 32,Crizal Easy Pro,Antirreflexo,final,1579.00,1579.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b0f6ece8-10fe-468b-ab80-019d63f6afe2,Poly,LENTES KODAK® UNIQUE INFINITE Poly,multifocal,Policarbonato,1.59,false,false,true,1179.00,Pagina 32,Crizal Prevencia,Antirreflexo,final,2199.00,2199.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b0f6ece8-10fe-468b-ab80-019d63f6afe2,Poly,LENTES KODAK® UNIQUE INFINITE Poly,multifocal,Policarbonato,1.59,false,false,true,1179.00,Pagina 32,Crizal Rock,Antirreflexo,final,1929.00,1929.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b0f6ece8-10fe-468b-ab80-019d63f6afe2,Poly,LENTES KODAK® UNIQUE INFINITE Poly,multifocal,Policarbonato,1.59,false,false,true,1179.00,Pagina 32,Crizal Sapphire HR,Antirreflexo,final,2199.00,2199.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b0f6ece8-10fe-468b-ab80-019d63f6afe2,Poly,LENTES KODAK® UNIQUE INFINITE Poly,multifocal,Policarbonato,1.59,false,false,true,1179.00,Pagina 32,No Reflex,Antirreflexo,final,1429.00,1429.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b0f6ece8-10fe-468b-ab80-019d63f6afe2,Poly,LENTES KODAK® UNIQUE INFINITE Poly,multifocal,Policarbonato,1.59,false,false,true,1179.00,Pagina 32,Optifog,Antirreflexo,final,1819.00,1819.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b0f6ece8-10fe-468b-ab80-019d63f6afe2,Poly,LENTES KODAK® UNIQUE INFINITE Poly,multifocal,Policarbonato,1.59,false,false,true,1179.00,Pagina 32,Trio Easy Clean,Antirreflexo,final,1379.00,1379.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b0f6ece8-10fe-468b-ab80-019d63f6afe2,Poly,LENTES KODAK® UNIQUE INFINITE Poly,multifocal,Policarbonato,1.59,false,false,true,1179.00,Pagina 32,Verniz Hc,Revestimento,final,1179.00,1179.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b645f362-5979-433c-b21b-2cb9e847a143,Poly + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Extractive,multifocal,Policarbonato,1.59,false,false,true,2189.00,Pagina 32,Crizal Easy Pro,Antirreflexo,final,2589.00,2589.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b645f362-5979-433c-b21b-2cb9e847a143,Poly + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Extractive,multifocal,Policarbonato,1.59,false,false,true,2189.00,Pagina 32,Crizal Prevencia,Antirreflexo,final,3209.00,3209.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b645f362-5979-433c-b21b-2cb9e847a143,Poly + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Extractive,multifocal,Policarbonato,1.59,false,false,true,2189.00,Pagina 32,Crizal Rock,Antirreflexo,final,2939.00,2939.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b645f362-5979-433c-b21b-2cb9e847a143,Poly + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Extractive,multifocal,Policarbonato,1.59,false,false,true,2189.00,Pagina 32,Crizal Sapphire HR,Antirreflexo,final,3209.00,3209.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b645f362-5979-433c-b21b-2cb9e847a143,Poly + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Extractive,multifocal,Policarbonato,1.59,false,false,true,2189.00,Pagina 32,No Reflex,Antirreflexo,final,2439.00,2439.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b645f362-5979-433c-b21b-2cb9e847a143,Poly + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Extractive,multifocal,Policarbonato,1.59,false,false,true,2189.00,Pagina 32,Optifog,Antirreflexo,final,2829.00,2829.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b645f362-5979-433c-b21b-2cb9e847a143,Poly + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Extractive,multifocal,Policarbonato,1.59,false,false,true,2189.00,Pagina 32,Trio Easy Clean,Antirreflexo,final,2389.00,2389.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b645f362-5979-433c-b21b-2cb9e847a143,Poly + Transitions Extractive,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Extractive,multifocal,Policarbonato,1.59,false,false,true,2189.00,Pagina 32,Verniz Hc,Revestimento,final,2189.00,2189.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,8357adf4-1396-4e5d-b1d4-de95016be1cd,Poly + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,2119.00,Pagina 32,Crizal Easy Pro,Antirreflexo,final,2519.00,2519.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,8357adf4-1396-4e5d-b1d4-de95016be1cd,Poly + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,2119.00,Pagina 32,Crizal Prevencia,Antirreflexo,final,3139.00,3139.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,8357adf4-1396-4e5d-b1d4-de95016be1cd,Poly + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,2119.00,Pagina 32,Crizal Rock,Antirreflexo,final,2869.00,2869.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,8357adf4-1396-4e5d-b1d4-de95016be1cd,Poly + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,2119.00,Pagina 32,Crizal Sapphire HR,Antirreflexo,final,3139.00,3139.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,8357adf4-1396-4e5d-b1d4-de95016be1cd,Poly + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,2119.00,Pagina 32,No Reflex,Antirreflexo,final,2369.00,2369.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,8357adf4-1396-4e5d-b1d4-de95016be1cd,Poly + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,2119.00,Pagina 32,Optifog,Antirreflexo,final,2759.00,2759.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,8357adf4-1396-4e5d-b1d4-de95016be1cd,Poly + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,2119.00,Pagina 32,Trio Easy Clean,Antirreflexo,final,2319.00,2319.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,8357adf4-1396-4e5d-b1d4-de95016be1cd,Poly + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Poly + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,2119.00,Pagina 32,Verniz Hc,Revestimento,final,2119.00,2119.00,-10.00,6.50,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,047c6c1d-2e05-4aa8-bd51-5ae32ec6a9ea,Stylis 1.67,LENTES KODAK® UNIQUE INFINITE Stylis 1.67,multifocal,Resina High Index,1.67,false,false,true,2379.00,Pagina 32,Crizal Easy Pro,Antirreflexo,final,2779.00,2779.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,047c6c1d-2e05-4aa8-bd51-5ae32ec6a9ea,Stylis 1.67,LENTES KODAK® UNIQUE INFINITE Stylis 1.67,multifocal,Resina High Index,1.67,false,false,true,2379.00,Pagina 32,Crizal Prevencia,Antirreflexo,final,3399.00,3399.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,047c6c1d-2e05-4aa8-bd51-5ae32ec6a9ea,Stylis 1.67,LENTES KODAK® UNIQUE INFINITE Stylis 1.67,multifocal,Resina High Index,1.67,false,false,true,2379.00,Pagina 32,Crizal Rock,Antirreflexo,final,3129.00,3129.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,047c6c1d-2e05-4aa8-bd51-5ae32ec6a9ea,Stylis 1.67,LENTES KODAK® UNIQUE INFINITE Stylis 1.67,multifocal,Resina High Index,1.67,false,false,true,2379.00,Pagina 32,Crizal Sapphire HR,Antirreflexo,final,3399.00,3399.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,047c6c1d-2e05-4aa8-bd51-5ae32ec6a9ea,Stylis 1.67,LENTES KODAK® UNIQUE INFINITE Stylis 1.67,multifocal,Resina High Index,1.67,false,false,true,2379.00,Pagina 32,No Reflex,Antirreflexo,final,2629.00,2629.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,047c6c1d-2e05-4aa8-bd51-5ae32ec6a9ea,Stylis 1.67,LENTES KODAK® UNIQUE INFINITE Stylis 1.67,multifocal,Resina High Index,1.67,false,false,true,2379.00,Pagina 32,Optifog,Antirreflexo,final,3019.00,3019.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,047c6c1d-2e05-4aa8-bd51-5ae32ec6a9ea,Stylis 1.67,LENTES KODAK® UNIQUE INFINITE Stylis 1.67,multifocal,Resina High Index,1.67,false,false,true,2379.00,Pagina 32,Trio Easy Clean,Antirreflexo,final,2579.00,2579.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,047c6c1d-2e05-4aa8-bd51-5ae32ec6a9ea,Stylis 1.67,LENTES KODAK® UNIQUE INFINITE Stylis 1.67,multifocal,Resina High Index,1.67,false,false,true,2379.00,Pagina 32,Verniz Hc,Revestimento,final,2379.00,2379.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2cd58889-02c7-4b2f-b6c6-7003d33ef476,Stylis 1.67 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Stylis 1.67 + Transitions Gen S,multifocal,Resina High Index,1.67,false,false,true,3319.00,Pagina 32,Crizal Easy Pro,Antirreflexo,final,3719.00,3719.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2cd58889-02c7-4b2f-b6c6-7003d33ef476,Stylis 1.67 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Stylis 1.67 + Transitions Gen S,multifocal,Resina High Index,1.67,false,false,true,3319.00,Pagina 32,Crizal Prevencia,Antirreflexo,final,4339.00,4339.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2cd58889-02c7-4b2f-b6c6-7003d33ef476,Stylis 1.67 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Stylis 1.67 + Transitions Gen S,multifocal,Resina High Index,1.67,false,false,true,3319.00,Pagina 32,Crizal Rock,Antirreflexo,final,4069.00,4069.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2cd58889-02c7-4b2f-b6c6-7003d33ef476,Stylis 1.67 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Stylis 1.67 + Transitions Gen S,multifocal,Resina High Index,1.67,false,false,true,3319.00,Pagina 32,Crizal Sapphire HR,Antirreflexo,final,4339.00,4339.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2cd58889-02c7-4b2f-b6c6-7003d33ef476,Stylis 1.67 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Stylis 1.67 + Transitions Gen S,multifocal,Resina High Index,1.67,false,false,true,3319.00,Pagina 32,No Reflex,Antirreflexo,final,3569.00,3569.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2cd58889-02c7-4b2f-b6c6-7003d33ef476,Stylis 1.67 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Stylis 1.67 + Transitions Gen S,multifocal,Resina High Index,1.67,false,false,true,3319.00,Pagina 32,Optifog,Antirreflexo,final,3959.00,3959.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2cd58889-02c7-4b2f-b6c6-7003d33ef476,Stylis 1.67 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Stylis 1.67 + Transitions Gen S,multifocal,Resina High Index,1.67,false,false,true,3319.00,Pagina 32,Trio Easy Clean,Antirreflexo,final,3519.00,3519.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2cd58889-02c7-4b2f-b6c6-7003d33ef476,Stylis 1.67 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Stylis 1.67 + Transitions Gen S,multifocal,Resina High Index,1.67,false,false,true,3319.00,Pagina 32,Verniz Hc,Revestimento,final,3319.00,3319.00,-14.00,8.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,2965e919-c58a-4241-8b77-076cdb2406d0,Stylis 1.74,LENTES KODAK® UNIQUE INFINITE Stylis 1.74,multifocal,Resina High Index,1.74,false,false,true,4179.00,Pagina 32,Crizal Sapphire HR,Antirreflexo,final,4179.00,4179.00,-18.00,13.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES KODAK®,Mista,mista,b5db4de6-cfb1-4a14-9b9f-df1a16da8cc7,Stylis 1.74 + Transitions Gen S,LENTES KODAK® UNIQUE INFINITE Stylis 1.74 + Transitions Gen S,multifocal,Resina High Index,1.74,false,false,true,5119.00,Pagina 32,Crizal Sapphire HR,Antirreflexo,final,5119.00,5119.00,-18.00,13.00,0.00,-6.00,0.75,3.50,null,UNIQUE INFINITE
Optilab,Optilab 06 de abril a 31 de julho de 2026,LENTES VS SOLARES PLANAS ACABADAS,Visao Simples,plana_solar,40fcf9fe-c86b-4fc0-8dd3-ed04f9dec9c4,Degradê CR-39,LENTES VS SOLARES PLANAS ACABADAS Degradê CR-39,plana_solar,Resina,1.50,true,false,false,216.00,Pagina 43,null,null,null,null,216.00,null,null,null,null,null,null,null,null
