family_name,raw_label,canonical_label,material,indice_refracao,base_price,cost_price,compatible_treatments,source_page_reference,confidence_level,section_name,subsection_name,availability_text,cost_hint,page_group,label_disambiguation_basis,is_atomic_offer
Espace Short,1.50 Incolor,Espace Short 1.50 Incolor,Resina,1.5,738.0,246.0,"Sigma Blue=1392.0|cost=464.0, Sigma Supreme=1668.0|cost=556.0, Sigma Premium=1278.0|cost=426.0, Sigma Light=1044.0|cost=348.0",Pagina 20,0.9,Espace Short,,,,20_multimarcas,,False
Espace Short,1.50 Fotossensível Transitions,Espace Short 1.50 Fotossensível Transitions,Resina,1.5,1614.0,538.0,"Sigma Blue=2268.0|cost=756.0, Sigma Supreme=2544.0|cost=848.0, Sigma Premium=2154.0|cost=718.0, Sigma Light=1920.0|cost=640.0",Pagina 20,0.9,Espace Short,,,,20_multimarcas,,False
Espace Short,1.50 Fotossensível Acclimates,Espace Short 1.50 Fotossensível Acclimates,Resina,1.5,960.0,320.0,"Sigma Blue=1614.0|cost=538.0, Sigma Supreme=1890.0|cost=630.0, Sigma Premium=1500.0|cost=500.0, Sigma Light=1266.0|cost=422.0",Pagina 20,0.9,Espace Short,,,,20_multimarcas,,False
Espace,1.50 Incolor,Espace 1.50 Incolor,Resina,1.5,408.0,136.0,"Sigma Blue=1062.0|cost=354.0, Sigma Supreme=1338.0|cost=446.0, Sigma Premium=948.0|cost=316.0, Sigma Light=714.0|cost=238.0",Pagina 20,0.9,Espace,,,,20_multimarcas,,False
Espace,1.50 Fotossensível Acclimates,Espace 1.50 Fotossensível Acclimates,Resina,1.5,867.0,289.0,"Sigma Blue=1521.0|cost=507.0, Sigma Supreme=1797.0|cost=599.0, Sigma Premium=1407.0|cost=469.0, Sigma Light=1173.0|cost=391.0",Pagina 20,0.9,Espace,,,,20_multimarcas,,False
Kodak Precise,1.50 Incolor,Kodak Precise 1.50 Incolor,Resina,1.5,813.0,271.0,"Sigma Blue=1467.0|cost=489.0, Sigma Supreme=1743.0|cost=581.0, Sigma Premium=1353.0|cost=451.0, Sigma Light=1119.0|cost=373.0",Pagina 20,0.9,Kodak Precise,,,,20_multimarcas,,False
Kodak Precise,1.50 Fotossensível Transitions,Kodak Precise 1.50 Fotossensível Transitions,Resina,1.5,2313.0,771.0,"Sigma Blue=2967.0|cost=989.0, Sigma Supreme=3243.0|cost=1081.0, Sigma Premium=2853.0|cost=951.0, Sigma Light=2619.0|cost=873.0",Pagina 20,0.9,Kodak Precise,,,,20_multimarcas,,False
Kodak Precise,1.59 Incolor,Kodak Precise 1.59 Incolor,Policarbonato,1.59,1161.0,387.0,"Sigma Blue=1815.0|cost=605.0, Sigma Supreme=2091.0|cost=697.0, Sigma Premium=1701.0|cost=567.0, Sigma Light=1467.0|cost=489.0",Pagina 20,0.9,Kodak Precise,,,,20_multimarcas,,False
Kodak Precise,1.59 Fotossensível Transitions,Kodak Precise 1.59 Fotossensível Transitions,Policarbonato,1.59,2661.0,887.0,"Sigma Blue=3315.0|cost=1105.0, Sigma Supreme=3591.0|cost=1197.0, Sigma Premium=3201.0|cost=1067.0, Sigma Light=2967.0|cost=989.0",Pagina 20,0.9,Kodak Precise,,,,20_multimarcas,,False
Interview,1.50 Incolor,Interview 1.50 Incolor,Resina,1.5,645.0,215.0,"Sigma Blue=1299.0|cost=433.0, Sigma Supreme=1575.0|cost=525.0, Sigma Premium=1185.0|cost=395.0, Sigma Light=951.0|cost=317.0",Pagina 20,0.9,Interview,,,,20_multimarcas,,False
Solamax Digital,1.50 Incolor,Solamax Digital 1.50 Incolor,Resina,1.5,441.0,147.0,"Sigma Blue=1095.0|cost=365.0, Sigma Supreme=1371.0|cost=457.0, Sigma Premium=981.0|cost=327.0, Sigma Light=747.0|cost=249.0",Pagina 20,0.9,Solamax Digital,,,,20_multimarcas,,False
Solamax Digital,1.50 Fotossensível Photofusion,Solamax Digital 1.50 Fotossensível Photofusion,Resina,1.5,1290.0,430.0,"Sigma Blue=1944.0|cost=648.0, Sigma Supreme=2220.0|cost=740.0, Sigma Premium=1830.0|cost=610.0, Sigma Light=1596.0|cost=532.0",Pagina 20,0.9,Solamax Digital,,,,20_multimarcas,,False
Solamax Digital,1.50 Fotossensível Transitions,Solamax Digital 1.50 Fotossensível Transitions,Resina,1.5,1374.0,458.0,"Sigma Blue=2028.0|cost=676.0, Sigma Supreme=2304.0|cost=768.0, Sigma Premium=1914.0|cost=638.0, Sigma Light=1680.0|cost=560.0",Pagina 20,0.9,Solamax Digital,,,,20_multimarcas,,False
Solamax Digital,1.59 Incolor,Solamax Digital 1.59 Incolor,Policarbonato,1.59,1014.0,338.0,"Sigma Blue=1668.0|cost=556.0, Sigma Supreme=1944.0|cost=648.0, Sigma Premium=1554.0|cost=518.0, Sigma Light=1320.0|cost=440.0",Pagina 20,0.9,Solamax Digital,,,,20_multimarcas,,False
Solamax Digital,1.59 Fotossensível Photofusion,Solamax Digital 1.59 Fotossensível Photofusion,Policarbonato,1.59,2256.0,752.0,"Sigma Blue=2910.0|cost=970.0, Sigma Supreme=3186.0|cost=1062.0, Sigma Premium=2796.0|cost=932.0, Sigma Light=2562.0|cost=854.0",Pagina 20,0.9,Solamax Digital,,,,20_multimarcas,,False
Easy M,1.50 Incolor,Easy M 1.50 Incolor,Resina,1.5,246.0,82.0,"Sigma Blue=900.0|cost=300.0, Sigma Supreme=1176.0|cost=392.0, Sigma Premium=786.0|cost=262.0, Sigma Light=552.0|cost=184.0",Pagina 20,0.9,Easy M,,,,20_multimarcas,,False
Easy M,1.50 Fotossensível Photofusion,Easy M 1.50 Fotossensível Photofusion,Resina,1.5,1110.0,370.0,"Sigma Blue=1764.0|cost=588.0, Sigma Supreme=2040.0|cost=680.0, Sigma Premium=1650.0|cost=550.0, Sigma Light=1416.0|cost=472.0",Pagina 20,0.9,Easy M,,,,20_multimarcas,,False
Easy M,1.59 Incolor,Easy M 1.59 Incolor,Policarbonato,1.59,768.0,256.0,"Sigma Blue=1422.0|cost=474.0, Sigma Supreme=1698.0|cost=566.0, Sigma Premium=1308.0|cost=436.0, Sigma Light=1074.0|cost=358.0",Pagina 20,0.9,Easy M,,,,20_multimarcas,,False
Easy M,1.59 FotossensívelPhotofusion,Easy M 1.59 FotossensívelPhotofusion,Policarbonato,1.59,1878.0,626.0,"Sigma Blue=2532.0|cost=844.0, Sigma Supreme=2808.0|cost=936.0, Sigma Premium=2418.0|cost=806.0, Sigma Light=2184.0|cost=728.0",Pagina 20,0.9,Easy M,,,,20_multimarcas,,False
Bifocais Tradicionais,Ultex,Bifocais Tradicionais Ultex,,,276.0,92.0,"Sigma Blue=930.0|cost=310.0, Sigma Supreme=1206.0|cost=402.0, Sigma Premium=816.0|cost=272.0, Sigma Light=582.0|cost=194.0",Pagina 21,0.9,Bifocais Tradicionais,,,,21_bifocais,,False
Bifocais Tradicionais,Ultex Fotossensível,Bifocais Tradicionais Ultex Fotossensível,,,474.0,158.0,"Sigma Blue=1128.0|cost=376.0, Sigma Supreme=1404.0|cost=468.0, Sigma Premium=1014.0|cost=338.0, Sigma Light=780.0|cost=260.0",Pagina 21,0.9,Bifocais Tradicionais,,,,21_bifocais,,False
Bifocais Tradicionais,Panop,Bifocais Tradicionais Panop,,,276.0,92.0,"Sigma Blue=930.0|cost=310.0, Sigma Supreme=1206.0|cost=402.0, Sigma Premium=816.0|cost=272.0, Sigma Light=582.0|cost=194.0",Pagina 21,0.9,Bifocais Tradicionais,,,,21_bifocais,,False
Bifocais Tradicionais,Panop Fotossensível,Bifocais Tradicionais Panop Fotossensível,,,720.0,240.0,"Sigma Blue=1374.0|cost=458.0, Sigma Supreme=1650.0|cost=550.0, Sigma Premium=1260.0|cost=420.0, Sigma Light=1026.0|cost=342.0",Pagina 21,0.9,Bifocais Tradicionais,,,,21_bifocais,,False
Bifocais Tradicionais,Panop Fotossensível Transitions,Bifocais Tradicionais Panop Fotossensível Transitions,,,1860.0,620.0,"Sigma Blue=2514.0|cost=838.0, Sigma Supreme=2790.0|cost=930.0, Sigma Premium=2400.0|cost=800.0, Sigma Light=2166.0|cost=722.0",Pagina 21,0.9,Bifocais Tradicionais,,,,21_bifocais,,False
Bifocais Tradicionais,1.59 Panop,Bifocais Tradicionais 1.59 Panop,Policarbonato,1.59,1044.0,348.0,"Sigma Blue=1698.0|cost=566.0, Sigma Supreme=1974.0|cost=658.0, Sigma Premium=1584.0|cost=528.0, Sigma Light=1350.0|cost=450.0",Pagina 21,0.9,Bifocais Tradicionais,,,,21_bifocais,,False
Bifocais Tradicionais,Kriptok,Bifocais Tradicionais Kriptok,,,276.0,92.0,"Sigma Blue=930.0|cost=310.0, Sigma Supreme=1206.0|cost=402.0, Sigma Premium=816.0|cost=272.0, Sigma Light=582.0|cost=194.0",Pagina 21,0.9,Bifocais Tradicionais,,,,21_bifocais,,False
Bifocais Tradicionais,Kriptok Fotossensível,Bifocais Tradicionais Kriptok Fotossensível,,,783.0,261.0,"Sigma Blue=1437.0|cost=479.0, Sigma Supreme=1713.0|cost=571.0, Sigma Premium=1323.0|cost=441.0, Sigma Light=1089.0|cost=363.0",Pagina 21,0.9,Bifocais Tradicionais,,,,21_bifocais,,False
Bifocais Tradicionais,Executivo 1.50 (Alta dioptrias),Bifocais Tradicionais Executivo 1.50 (Alta dioptrias),Resina,1.5,1440.0,480.0,"Sigma Blue=2094.0|cost=698.0, Sigma Supreme=2370.0|cost=790.0, Sigma Premium=1980.0|cost=660.0, Sigma Light=1746.0|cost=582.0",Pagina 21,0.9,Bifocais Tradicionais,,,,21_bifocais,,False
Bifocais Tradicionais,Executivo 1.60 (Alta dioptrias),Bifocais Tradicionais Executivo 1.60 (Alta dioptrias),Resina,1.6,1830.0,610.0,"Sigma Blue=2445.0|cost=815.0, Sigma Supreme=2763.0|cost=921.0, Sigma Premium=2370.0|cost=790.0, Sigma Light=2136.0|cost=712.0",Pagina 21,0.9,Bifocais Tradicionais,,,,21_bifocais,,False
Bifocais Tradicionais,Executivo 1.67 (Alta dioptrias),Bifocais Tradicionais Executivo 1.67 (Alta dioptrias),Resina,1.67,2322.0,774.0,"Sigma Blue=2976.0|cost=992.0, Sigma Supreme=3252.0|cost=1084.0, Sigma Premium=2862.0|cost=954.0, Sigma Light=2628.0|cost=876.0",Pagina 21,0.9,Bifocais Tradicionais,,,,21_bifocais,,False
Bifocais Digital Freeform,Ultex,Bifocais Digital Freeform Ultex,,,522.0,174.0,"Sigma Blue=1176.0|cost=392.0, Sigma Supreme=1452.0|cost=484.0, Sigma Premium=1062.0|cost=354.0, Sigma Light=828.0|cost=276.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,Ultex Fotossensível,Bifocais Digital Freeform Ultex Fotossensível,,,849.0,283.0,"Sigma Blue=1503.0|cost=501.0, Sigma Supreme=1779.0|cost=593.0, Sigma Premium=1389.0|cost=463.0, Sigma Light=1155.0|cost=385.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,1.67 Fotossensível Ultex,Bifocais Digital Freeform 1.67 Fotossensível Ultex,Resina,1.67,1764.0,588.0,"Sigma Blue=2418.0|cost=806.0, Sigma Supreme=2694.0|cost=898.0, Sigma Premium=2304.0|cost=768.0, Sigma Light=2070.0|cost=690.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,Ultex Fotossensível Transitions,Bifocais Digital Freeform Ultex Fotossensível Transitions,,,2091.0,697.0,"Sigma Blue=2745.0|cost=915.0, Sigma Supreme=3021.0|cost=1007.0, Sigma Premium=2631.0|cost=877.0, Sigma Light=2397.0|cost=799.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,1.59 Ultex Fotossensível Transitions,Bifocais Digital Freeform 1.59 Ultex Fotossensível Transitions,Policarbonato,1.59,2484.0,828.0,"Sigma Blue=3138.0|cost=1046.0, Sigma Supreme=3414.0|cost=1138.0, Sigma Premium=3024.0|cost=1008.0, Sigma Light=2790.0|cost=930.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,1.67 Ultex Fotossensível Transitions,Bifocais Digital Freeform 1.67 Ultex Fotossensível Transitions,Resina,1.67,3141.0,1047.0,"Sigma Blue=3795.0|cost=1265.0, Sigma Supreme=4071.0|cost=1357.0, Sigma Premium=3681.0|cost=1227.0, Sigma Light=3447.0|cost=1149.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,1.59 Ultex,Bifocais Digital Freeform 1.59 Ultex,Policarbonato,1.59,783.0,261.0,"Sigma Blue=1437.0|cost=479.0, Sigma Supreme=1713.0|cost=571.0, Sigma Premium=1323.0|cost=441.0, Sigma Light=1089.0|cost=363.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,1.59 Ultex Fotossensível,Bifocais Digital Freeform 1.59 Ultex Fotossensível,Policarbonato,1.59,948.0,316.0,"Sigma Blue=1602.0|cost=534.0, Sigma Supreme=1878.0|cost=626.0, Sigma Premium=1488.0|cost=496.0, Sigma Light=1254.0|cost=418.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,Ultex Blue UV,Bifocais Digital Freeform Ultex Blue UV,,,1095.0,365.0,"Sigma Blue=1749.0|cost=583.0, Sigma Supreme=2025.0|cost=675.0, Sigma Premium=1635.0|cost=545.0, Sigma Light=1401.0|cost=467.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,1.56 Ultex,Bifocais Digital Freeform 1.56 Ultex,Resina,1.56,555.0,185.0,"Sigma Blue=1209.0|cost=403.0, Sigma Supreme=1485.0|cost=495.0, Sigma Premium=1095.0|cost=365.0, Sigma Light=861.0|cost=287.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,1.60 Ultex,Bifocais Digital Freeform 1.60 Ultex,Resina,1.6,720.0,240.0,"Sigma Blue=1374.0|cost=458.0, Sigma Supreme=1650.0|cost=550.0, Sigma Premium=1260.0|cost=420.0, Sigma Light=1026.0|cost=342.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,1.67 Ultex,Bifocais Digital Freeform 1.67 Ultex,Resina,1.67,1443.0,481.0,"Sigma Blue=2097.0|cost=699.0, Sigma Supreme=2373.0|cost=791.0, Sigma Premium=1983.0|cost=661.0, Sigma Light=1749.0|cost=583.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,1.74 Ultex,Bifocais Digital Freeform 1.74 Ultex,Resina,1.74,2610.0,870.0,"Sigma Blue=3264.0|cost=1088.0, Sigma Supreme=3540.0|cost=1180.0, Sigma Premium=3150.0|cost=1050.0, Sigma Light=2916.0|cost=972.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,Ultex Antirreﬂexo Externo,Bifocais Digital Freeform Ultex Antirreﬂexo Externo,,,669.0,223.0,"Sigma Blue=1323.0|cost=441.0, Sigma Supreme=1599.0|cost=533.0, Sigma Premium=1209.0|cost=403.0, Sigma Light=975.0|cost=325.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,Kriptok,Bifocais Digital Freeform Kriptok,,,522.0,174.0,"Sigma Blue=1176.0|cost=392.0, Sigma Supreme=1452.0|cost=484.0, Sigma Premium=1062.0|cost=354.0, Sigma Light=828.0|cost=276.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,1.67 Kriptok,Bifocais Digital Freeform 1.67 Kriptok,Resina,1.67,1338.0,446.0,"Sigma Blue=1992.0|cost=664.0, Sigma Supreme=2268.0|cost=756.0, Sigma Premium=1878.0|cost=626.0, Sigma Light=1644.0|cost=548.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,Kripotok Fotossensível,Bifocais Digital Freeform Kripotok Fotossensível,,,915.0,305.0,"Sigma Blue=1569.0|cost=523.0, Sigma Supreme=1845.0|cost=615.0, Sigma Premium=1455.0|cost=485.0, Sigma Light=1221.0|cost=407.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,1.67 Kripotok Fotossensível,Bifocais Digital Freeform 1.67 Kripotok Fotossensível,Resina,1.67,2418.0,806.0,"Sigma Blue=3072.0|cost=1024.0, Sigma Supreme=3348.0|cost=1116.0, Sigma Premium=2958.0|cost=986.0, Sigma Light=2724.0|cost=908.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Bifocais Digital Freeform,Kriptok Fotossensível Transitions,Bifocais Digital Freeform Kriptok Fotossensível Transitions,,,1929.0,643.0,"Sigma Blue=2583.0|cost=861.0, Sigma Supreme=2859.0|cost=953.0, Sigma Premium=2469.0|cost=823.0, Sigma Light=2235.0|cost=745.0",Pagina 21,0.9,Bifocais Digital Freeform,,,,21_bifocais,,False
Lentes Prontas Lumina,1.60,Lentes Prontas Lumina 1.60,Resina,1.6,660.0,110.0,,Pagina 22,0.84,Lentes Prontas Lumina,,0.00 a -6.00 cil -4.00,110,22_estoque,,True
Lentes Prontas Lumina,1.60 Cilíndrico Estendido,Lentes Prontas Lumina 1.60 Cilíndrico Estendido,Resina,1.6,1025.0,205.0,,Pagina 22,0.84,Lentes Prontas Lumina,,CILÍNDRICO ESTENDIDO 0.25 a +6.00 cil -2.00,205,22_estoque,,True
Lentes Prontas Lumina,1.67,Lentes Prontas Lumina 1.67,Resina,1.67,1025.0,205.0,,Pagina 22,0.84,Lentes Prontas Lumina,,0.00 a -10.00 cil -4.00,205,22_estoque,,True
Lentes Prontas Lumina,1.67 Cilíndrico Estendido,Lentes Prontas Lumina 1.67 Cilíndrico Estendido,Resina,1.67,2180.0,545.0,,Pagina 22,0.84,Lentes Prontas Lumina,,CILÍNDRICO ESTENDIDO +0.25 a +6.00 cil -2.00,545,22_estoque,,True
Lentes Prontas Lumina,1.70 Em Breve,Lentes Prontas Lumina 1.70 Em Breve,Resina,1.7,2180.0,545.0,,Pagina 22,0.84,Lentes Prontas Lumina,,0.00 a -12.00 cil -4.00,545,22_estoque,,True
Lentes Prontas Lumina,1.70 Cilíndrico Estendido Em Breve,Lentes Prontas Lumina 1.70 Cilíndrico Estendido Em Breve,Resina,1.7,2180.0,545.0,,Pagina 22,0.84,Lentes Prontas Lumina,,CILÍNDRICO ESTENDIDO EM BREVE -12.50 a -20.00 cil -2.00,545,22_estoque,,True
Lentes Prontas Lumina,1.50 Transitions Cinza,Lentes Prontas Lumina 1.50 Transitions Cinza,Resina,1.5,1280.0,320.0,,Pagina 22,0.84,Lentes Prontas Lumina,,-4.00 a +4.00 cil -2.00(Soma do Esférico e Cilíndrico até -4.00),320,22_estoque,,True
Gama Acabadas,1.56 Sigma [grade -8.00 a +6.00 Cil -2.00],Gama Acabadas 1.56 Sigma [grade -8.00 a +6.00 Cil -2.00],Resina,1.56,88.0,22.0,,Pagina 23,0.84,Gama,,-8.00 a +6.00 Cil -2.00,22,23_estoque,availability_text,True
Gama Acabadas,1.56 Sigma [grade -6.00 a +6.00 Cil -4.00],Gama Acabadas 1.56 Sigma [grade -6.00 a +6.00 Cil -4.00],Resina,1.56,112.0,28.0,,Pagina 23,0.84,Gama,,-6.00 a +6.00 Cil -4.00,28,23_estoque,availability_text,True
Gama Acabadas,1.56 Sigma [grade -5.00 a +4.00 Cil -4.25 até -5.00],Gama Acabadas 1.56 Sigma [grade -5.00 a +4.00 Cil -4.25 até -5.00],Resina,1.56,340.0,85.0,,Pagina 23,0.84,Gama,,-5.00 a +4.00 Cil -4.25 até -5.00,85,23_estoque,availability_text,True
Gama Acabadas,1.56 Sigma Super Hidrofobico,Gama Acabadas 1.56 Sigma Super Hidrofobico,Resina,1.56,192.0,48.0,,Pagina 23,0.84,Gama,,-6.00 a +4.00 Cil -2.00,48,23_estoque,,True
Gama Acabadas,1.59 Sigma AR [grade -6.00 a +6.00 Cil -2.00],Gama Acabadas 1.59 Sigma AR [grade -6.00 a +6.00 Cil -2.00],Policarbonato,1.59,168.0,42.0,,Pagina 23,0.84,Gama,,-6.00 a +6.00 Cil -2.00,42,23_estoque,availability_text,True
Gama Acabadas,1.59 Sigma AR [grade -6.00 a +6.00 Cil -4.00],Gama Acabadas 1.59 Sigma AR [grade -6.00 a +6.00 Cil -4.00],Policarbonato,1.59,348.0,87.0,,Pagina 23,0.84,Gama,,-6.00 a +6.00 Cil -4.00,87,23_estoque,availability_text,True
Gama Acabadas,1.59 Sigma Incolor [grade -6.00 a +6.00 Cil -2.00],Gama Acabadas 1.59 Sigma Incolor [grade -6.00 a +6.00 Cil -2.00],Policarbonato,1.59,152.0,38.0,,Pagina 23,0.84,Gama,,-6.00 a +6.00 Cil -2.00,38,23_estoque,availability_text,True
Gama Acabadas,1.59 Sigma Incolor [grade -6.00 a +6.00 Cil -4.00],Gama Acabadas 1.59 Sigma Incolor [grade -6.00 a +6.00 Cil -4.00],Policarbonato,1.59,304.0,76.0,,Pagina 23,0.84,Gama,,-6.00 a +6.00 Cil -4.00,76,23_estoque,availability_text,True
Gama Acabadas,1.60 Sigma Super Hidrofobico [grade 0.00 a -6.00 Cil -4.00],Gama Acabadas 1.60 Sigma Super Hidrofobico [grade 0.00 a -6.00 Cil -4.00],Resina,1.6,388.0,97.0,,Pagina 23,0.84,Gama,,0.00 a -6.00 Cil -4.00,97,23_estoque,availability_text,True
Gama Acabadas,1.60 Sigma Super Hidrofobico [grade -10.00 a +6.00 Cil -2.00],Gama Acabadas 1.60 Sigma Super Hidrofobico [grade -10.00 a +6.00 Cil -2.00],Resina,1.6,720.0,180.0,,Pagina 23,0.84,Gama,,-10.00 a +6.00 Cil -2.00,180,23_estoque,availability_text,True
Gama Acabadas,1.67 Sigma Super Hidrofobico,Gama Acabadas 1.67 Sigma Super Hidrofobico,Resina,1.67,720.0,180.0,,Pagina 23,0.84,Gama,,-10.25 a -12.00 Cil -2.00,180,23_estoque,,True
Gama Acabadas,1.74 Sigma Super Hidrofóbico,Gama Acabadas 1.74 Sigma Super Hidrofóbico,Resina,1.74,2092.0,523.0,,Pagina 23,0.84,Gama,,-10.00 a -2.25 Cil -3.00,523,23_estoque,,True
Gama Acabadas,1.56 Sigma Blue UV Verde [grade -6.00 a +6.00 Cil -2.00],Gama Acabadas 1.56 Sigma Blue UV Verde [grade -6.00 a +6.00 Cil -2.00],Resina,1.56,220.0,55.0,,Pagina 23,0.84,Gama,,-6.00 a +6.00 Cil -2.00,55,23_estoque,availability_text,True
Gama Acabadas,1.56 Sigma Blue UV Verde [grade -6.00 a +6.00 Cil -4.00],Gama Acabadas 1.56 Sigma Blue UV Verde [grade -6.00 a +6.00 Cil -4.00],Resina,1.56,264.0,66.0,,Pagina 23,0.84,Gama,,-6.00 a +6.00 Cil -4.00,66,23_estoque,availability_text,True
Gama Acabadas,1.56 Sigma Blue UV Verde [grade -6.00 a +4.00 Cil -6.00],Gama Acabadas 1.56 Sigma Blue UV Verde [grade -6.00 a +4.00 Cil -6.00],Resina,1.56,652.0,163.0,,Pagina 23,0.84,Gama,,-6.00 a +4.00 Cil -6.00,163,23_estoque,availability_text,True
Gama Acabadas,1.56 Sigma Blue UV Verde Super Hidrofobico,Gama Acabadas 1.56 Sigma Blue UV Verde Super Hidrofobico,Resina,1.56,296.0,74.0,,Pagina 23,0.84,Gama,,-6.00 a +6.00 Cil -2.00,74,23_estoque,,True
Gama Acabadas,1.56 Sigma Blue UV Azul [grade -6.00 a +6.00 Cil -2.00],Gama Acabadas 1.56 Sigma Blue UV Azul [grade -6.00 a +6.00 Cil -2.00],Resina,1.56,252.0,63.0,,Pagina 23,0.84,Gama,,-6.00 a +6.00 Cil -2.00,63,23_estoque,availability_text,True
Gama Acabadas,1.56 Sigma Blue UV Azul [grade -6.00 a +6.00 Cil -4.00],Gama Acabadas 1.56 Sigma Blue UV Azul [grade -6.00 a +6.00 Cil -4.00],Resina,1.56,296.0,74.0,,Pagina 23,0.84,Gama,,-6.00 a +6.00 Cil -4.00,74,23_estoque,availability_text,True
Gama Acabadas,1.56 Sigma Blue UV Azul [grade -6.00 a +4.00 Cil -6.00],Gama Acabadas 1.56 Sigma Blue UV Azul [grade -6.00 a +4.00 Cil -6.00],Resina,1.56,652.0,163.0,,Pagina 23,0.84,Gama,,-6.00 a +4.00 Cil -6.00,163,23_estoque,availability_text,True
Gama Acabadas,1.59 Sigma Blue UV Verde [grade -6.00 a +6.00 Cil -2.00],Gama Acabadas 1.59 Sigma Blue UV Verde [grade -6.00 a +6.00 Cil -2.00],Policarbonato,1.59,336.0,84.0,,Pagina 23,0.84,Gama,,-6.00 a +6.00 Cil -2.00,84,23_estoque,availability_text,True
Gama Acabadas,1.59 Sigma Blue UV Verde [grade -4.00 a +4.00 Cil -4.00],Gama Acabadas 1.59 Sigma Blue UV Verde [grade -4.00 a +4.00 Cil -4.00],Policarbonato,1.59,500.0,125.0,,Pagina 23,0.84,Gama,,-4.00 a +4.00 Cil -4.00,125,23_estoque,availability_text,True
Gama Acabadas,1.59 Sigma Blue UV Azul [grade -6.00 a +6.00 Cil -2.00],Gama Acabadas 1.59 Sigma Blue UV Azul [grade -6.00 a +6.00 Cil -2.00],Policarbonato,1.59,336.0,84.0,,Pagina 23,0.84,Gama,,-6.00 a +6.00 Cil -2.00,84,23_estoque,availability_text,True
Gama Acabadas,1.59 Sigma Blue UV Azul [grade -6.00 a +6.00 Cil -4.00],Gama Acabadas 1.59 Sigma Blue UV Azul [grade -6.00 a +6.00 Cil -4.00],Policarbonato,1.59,544.0,136.0,,Pagina 23,0.84,Gama,,-6.00 a +6.00 Cil -4.00,136,23_estoque,availability_text,True
Gama Acabadas,1.60 Sigma Blue UV [grade -10.00 a +6.00 Cil -2.00],Gama Acabadas 1.60 Sigma Blue UV [grade -10.00 a +6.00 Cil -2.00],Resina,1.6,424.0,106.0,,Pagina 23,0.84,Gama,,-10.00 a +6.00 Cil -2.00,106,23_estoque,availability_text,True
Gama Acabadas,1.60 Sigma Blue UV [grade -8.00 a +0.00 Cil -4.00],Gama Acabadas 1.60 Sigma Blue UV [grade -8.00 a +0.00 Cil -4.00],Resina,1.6,492.0,123.0,,Pagina 23,0.84,Gama,,-8.00 a +0.00 Cil -4.00,123,23_estoque,availability_text,True
Gama Acabadas,1.67 Sigma Blue UV Verde,Gama Acabadas 1.67 Sigma Blue UV Verde,Resina,1.67,860.0,215.0,,Pagina 23,0.84,Gama,,-12.00 a +6.00 Cil -2.00,215,23_estoque,,True
Gama Acabadas,1.67 Sigma Blue UV Azul [grade -12.00 a +6.00 Cil -2.00],Gama Acabadas 1.67 Sigma Blue UV Azul [grade -12.00 a +6.00 Cil -2.00],Resina,1.67,876.0,219.0,,Pagina 23,0.84,Gama,,-12.00 a +6.00 Cil -2.00,219,23_estoque,availability_text,True
Gama Acabadas,1.67 Sigma Blue UV Azul [grade 0.00 a -6.00 Cil -4.25 -6.00],Gama Acabadas 1.67 Sigma Blue UV Azul [grade 0.00 a -6.00 Cil -4.25 -6.00],Resina,1.67,1352.0,338.0,,Pagina 23,0.84,Gama,,0.00 a -6.00 Cil -4.25 -6.00,338,23_estoque,availability_text,True
Gama Acabadas,1.74 Sigma BLUE UV,Gama Acabadas 1.74 Sigma BLUE UV,Resina,1.74,2592.0,648.0,,Pagina 23,0.84,Gama,,-10.00 a -1.00 Cil -3.00,648,23_estoque,,True
