ID_Item;ID_Venda_CSV;ID_Produto_CSV;Qtd;Valor;DIAGNOSTICO
15825;10667;7821;1;290,00;Venda Pai Nao Existe no Banco
15826;10668;8829;1;500,00;Venda Pai Nao Existe no Banco
15827;10669;1534;1;190,00;Venda Pai Nao Existe no Banco
15829;10669;6292;1;100,00;Venda Pai Nao Existe no Banco
15830;10670;7972;1;260,00;Venda Pai Nao Existe no Banco
15831;10670;7628;1;199,00;Venda Pai Nao Existe no Banco
15832;10671;1327;1;80,00;Venda Pai Nao Existe no Banco
15833;10672;8232;1;1.400,00;Venda Pai Nao Existe no Banco
15834;10672;8355;1;290,00;Venda Pai Nao Existe no Banco
15835;10674;7966;1;860,00;Venda Pai Nao Existe no Banco
15836;10674;8573;1;280,00;Venda Pai Nao Existe no Banco
15837;10675;7987;0,5;325,00;Venda Pai Nao Existe no Banco
15838;10676;1534;1;150,00;Venda Pai Nao Existe no Banco
15840;10677;8511;1;300,00;Venda Pai Nao Existe no Banco
15841;10678;7953;1;250,00;Venda Pai Nao Existe no Banco
15842;10678;8552;1;190,00;Venda Pai Nao Existe no Banco
15843;10679;7810;0,5;70,00;Venda Pai Nao Existe no Banco
15844;10680;1542;1;350,00;Venda Pai Nao Existe no Banco
15845;10681;5521;1;340,00;Venda Pai Nao Existe no Banco
15846;10682;6292;1;100,00;Venda Pai Nao Existe no Banco
15847;10683;5832;1;190,00;Venda Pai Nao Existe no Banco
15848;10685;7953;1;250,00;Venda Pai Nao Existe no Banco
15849;10685;7821;1;260,00;Venda Pai Nao Existe no Banco
15850;10686;1554;1;350,00;Venda Pai Nao Existe no Banco
15851;10687;1552;1;350,00;Venda Pai Nao Existe no Banco
15852;10687;8552;1;250,00;Venda Pai Nao Existe no Banco
15853;10688;8552;1;150,00;Venda Pai Nao Existe no Banco
15854;10689;7628;1;290,00;Venda Pai Nao Existe no Banco
15855;10690;1540;2;80,00;Venda Pai Nao Existe no Banco
15856;10691;1554;1;350,00;Venda Pai Nao Existe no Banco
15857;10692;8552;1;150,00;Venda Pai Nao Existe no Banco
15858;10693;1534;1;160,00;Venda Pai Nao Existe no Banco
15859;10693;8552;1;170,00;Venda Pai Nao Existe no Banco
15860;9788;7953;1;0,00;Venda Pai Nao Existe no Banco
15861;9788;8355;1;270,00;Venda Pai Nao Existe no Banco
15862;10694;9001;1;690,00;Venda Pai Nao Existe no Banco
15863;10695;8611;1;340,00;Venda Pai Nao Existe no Banco
15864;10696;1554;1;350,00;Venda Pai Nao Existe no Banco
15865;10697;1534;1;160,00;Venda Pai Nao Existe no Banco
15867;10701;9002;1;690,00;Venda Pai Nao Existe no Banco
15868;10702;7810;1;120,00;Venda Pai Nao Existe no Banco
15869;10703;1721;0,5;300,00;Venda Pai Nao Existe no Banco
15870;10706;8552;1;100,00;Venda Pai Nao Existe no Banco
15871;10709;1534;1;150,00;Venda Pai Nao Existe no Banco
15872;10709;3448;1;150,00;Venda Pai Nao Existe no Banco
15874;10710;7821;1;250,00;Venda Pai Nao Existe no Banco
15877;10710;9073;1;1.940,00;Venda Pai Nao Existe no Banco
15879;10712;1534;1;100,00;Venda Pai Nao Existe no Banco
15880;10713;7953;1;280,00;Venda Pai Nao Existe no Banco
15881;10714;7821;1;250,00;Venda Pai Nao Existe no Banco
15882;10715;7953;1;250,00;Venda Pai Nao Existe no Banco
15883;10716;7953;1;90,00;Venda Pai Nao Existe no Banco
15885;10717;9074;1;650,00;Venda Pai Nao Existe no Banco
15886;10719;7821;1;250,00;Venda Pai Nao Existe no Banco
15887;10720;8552;1;190,00;Venda Pai Nao Existe no Banco
15888;10722;6292;1;100,00;Venda Pai Nao Existe no Banco
15889;10723;7953;0,5;125,00;Venda Pai Nao Existe no Banco
15890;10724;7953;1;230,00;Venda Pai Nao Existe no Banco
15891;10724;8355;1;350,00;Venda Pai Nao Existe no Banco
15892;10725;8552;1;190,00;Venda Pai Nao Existe no Banco
15893;10726;7953;1;250,00;Venda Pai Nao Existe no Banco
15894;10726;7821;1;280,00;Venda Pai Nao Existe no Banco
15895;10727;8552;1;170,00;Venda Pai Nao Existe no Banco
15896;10728;7972;1;280,00;Venda Pai Nao Existe no Banco
15898;10729;7953;1;250,00;Venda Pai Nao Existe no Banco
15899;10730;1542;1;690,00;Venda Pai Nao Existe no Banco
15900;10730;1542;1;380,00;Venda Pai Nao Existe no Banco
15901;10730;5940;1;480,00;Venda Pai Nao Existe no Banco
15902;10731;7953;1;220,00;Venda Pai Nao Existe no Banco
15903;10731;8552;1;200,00;Venda Pai Nao Existe no Banco
15904;10734;1534;1;160,00;Venda Pai Nao Existe no Banco
15905;10734;8552;1;220,00;Venda Pai Nao Existe no Banco
15906;10735;8552;1;190,00;Venda Pai Nao Existe no Banco
15907;10736;7821;1;250,00;Venda Pai Nao Existe no Banco
15908;10738;1542;1;350,00;Venda Pai Nao Existe no Banco
15909;10738;8355;1;450,00;Venda Pai Nao Existe no Banco
15910;10739;1542;1;300,00;Venda Pai Nao Existe no Banco
15911;10740;1349;1;190,00;Venda Pai Nao Existe no Banco
15912;10741;8478;1;390,00;Venda Pai Nao Existe no Banco
15913;10742;7953;1;200,00;Venda Pai Nao Existe no Banco
15914;10743;1542;1;290,00;Venda Pai Nao Existe no Banco
15915;10743;6292;1;90,00;Venda Pai Nao Existe no Banco
15916;10744;8552;1;150,00;Venda Pai Nao Existe no Banco
15917;10745;7821;1;190,00;Venda Pai Nao Existe no Banco
15919;10748;5832;1;300,00;Venda Pai Nao Existe no Banco
15920;10748;9076;1;2.500,00;Venda Pai Nao Existe no Banco
15923;10750;1405;1;190,00;Venda Pai Nao Existe no Banco
15924;10750;1533;1;160,00;Venda Pai Nao Existe no Banco
15925;10753;8355;1;350,00;Venda Pai Nao Existe no Banco
15926;10754;5627;1;790,00;Venda Pai Nao Existe no Banco
15927;10754;7628;1;190,00;Venda Pai Nao Existe no Banco
15928;10755;2287;1;127,00;Venda Pai Nao Existe no Banco
15929;10756;7810;1;150,00;Venda Pai Nao Existe no Banco
15930;10758;7628;1;260,00;Venda Pai Nao Existe no Banco
15931;10758;8806;1;250,00;Venda Pai Nao Existe no Banco
15933;10759;9077;1;1.395,00;Venda Pai Nao Existe no Banco
15934;10760;5627;1;900,00;Venda Pai Nao Existe no Banco
15935;10761;8102;1;690,00;Venda Pai Nao Existe no Banco
15936;10761;7821;1;280,00;Venda Pai Nao Existe no Banco
15937;10762;7821;1;200,00;Venda Pai Nao Existe no Banco
15938;10763;7972;1;350,00;Venda Pai Nao Existe no Banco
15942;10764;7972;1;350,00;Venda Pai Nao Existe no Banco
15943;10765;1341;1;130,00;Venda Pai Nao Existe no Banco
15944;10766;1542;1;690,00;Venda Pai Nao Existe no Banco
15945;10766;8355;1;480,00;Venda Pai Nao Existe no Banco
15946;10767;1542;1;350,00;Venda Pai Nao Existe no Banco
15947;10767;8552;1;120,00;Venda Pai Nao Existe no Banco
15948;10768;1554;1;350,00;Venda Pai Nao Existe no Banco
15949;10768;4437;1;100,00;Venda Pai Nao Existe no Banco
15950;10769;1554;1;350,00;Venda Pai Nao Existe no Banco
15951;10769;8552;1;250,00;Venda Pai Nao Existe no Banco
15954;10771;8552;1;170,00;Venda Pai Nao Existe no Banco
15955;10773;2287;1;50,00;Venda Pai Nao Existe no Banco
15956;10774;1542;1;290,00;Venda Pai Nao Existe no Banco
15957;10774;6292;1;100,00;Venda Pai Nao Existe no Banco
15958;10775;1528;3;360,00;Venda Pai Nao Existe no Banco
15960;10777;7821;1;280,00;Venda Pai Nao Existe no Banco
15961;10778;3062;1;240,00;Venda Pai Nao Existe no Banco
15962;10779;8989;1;1.600,00;Venda Pai Nao Existe no Banco
15963;10779;8552;1;220,00;Venda Pai Nao Existe no Banco
15964;10780;5472;1;100,00;Venda Pai Nao Existe no Banco
15965;10770;7810;4;760,00;Venda Pai Nao Existe no Banco
15966;10781;7821;1;280,00;Venda Pai Nao Existe no Banco
15967;10783;4497;1;150,00;Venda Pai Nao Existe no Banco
15968;10784;1542;0,5;175,00;Venda Pai Nao Existe no Banco
15969;10785;8367;1;590,00;Venda Pai Nao Existe no Banco
15970;10785;8355;-1;-450,00;Venda Pai Nao Existe no Banco
15971;10786;1526;1;298,00;Venda Pai Nao Existe no Banco
15972;10786;5134;1;298,00;Venda Pai Nao Existe no Banco
15973;10787;8552;1;190,00;Venda Pai Nao Existe no Banco
15974;10788;1542;1;350,00;Venda Pai Nao Existe no Banco
15975;10788;8552;1;190,00;Venda Pai Nao Existe no Banco
15976;10789;7821;1;280,00;Venda Pai Nao Existe no Banco
15977;10790;6292;1;100,00;Venda Pai Nao Existe no Banco
15978;10791;1542;1;300,00;Venda Pai Nao Existe no Banco
15979;10792;1542;1;300,00;Venda Pai Nao Existe no Banco
15980;10792;5530;1;400,00;Venda Pai Nao Existe no Banco
15981;10793;8273;1;750,00;Venda Pai Nao Existe no Banco
15982;10793;8355;1;450,00;Venda Pai Nao Existe no Banco
15984;10795;5472;1;100,00;Venda Pai Nao Existe no Banco
15985;10796;1321;1;100,00;Venda Pai Nao Existe no Banco
15986;10797;1534;1;350,00;Venda Pai Nao Existe no Banco
15987;10797;8355;1;450,00;Venda Pai Nao Existe no Banco
15988;10799;1534;1;140,00;Venda Pai Nao Existe no Banco
15989;10799;7821;1;250,00;Venda Pai Nao Existe no Banco
15990;10801;2403;1;240,00;Venda Pai Nao Existe no Banco
15991;10802;1542;1;350,00;Venda Pai Nao Existe no Banco
15993;10802;9078;1;690,00;Venda Pai Nao Existe no Banco
15994;10803;1542;1;350,00;Venda Pai Nao Existe no Banco
15995;10803;8552;1;220,00;Venda Pai Nao Existe no Banco
15996;10804;8307;1;1.400,00;Venda Pai Nao Existe no Banco
15997;10804;7821;1;280,00;Venda Pai Nao Existe no Banco
15998;10805;1760;1;650,00;Venda Pai Nao Existe no Banco
15999;10806;7810;1;150,00;Venda Pai Nao Existe no Banco
16000;10807;7821;1;260,00;Venda Pai Nao Existe no Banco
16001;10809;1534;1;160,00;Venda Pai Nao Existe no Banco
16002;10810;3062;1;170,00;Venda Pai Nao Existe no Banco
16004;10811;8552;1;250,00;Venda Pai Nao Existe no Banco
16005;10811;1542;1;350,00;Venda Pai Nao Existe no Banco
16006;10812;8552;1;100,00;Venda Pai Nao Existe no Banco
16007;10812;1554;1;300,00;Venda Pai Nao Existe no Banco
16008;10813;8355;1;450,00;Venda Pai Nao Existe no Banco
16009;10814;1542;1;320,00;Venda Pai Nao Existe no Banco
16010;10814;8552;1;160,00;Venda Pai Nao Existe no Banco
16012;10815;9081;1;2.590,00;Venda Pai Nao Existe no Banco
16013;10817;1542;1;350,00;Venda Pai Nao Existe no Banco
16014;10817;1372;1;260,00;Venda Pai Nao Existe no Banco
16015;10818;1534;1;160,00;Venda Pai Nao Existe no Banco
16016;10818;7821;1;260,00;Venda Pai Nao Existe no Banco
16017;10806;8681;1;840,00;Venda Pai Nao Existe no Banco
16018;10819;8552;1;200,00;Venda Pai Nao Existe no Banco
16019;10820;7821;1;180,00;Venda Pai Nao Existe no Banco
16021;10821;9016;1;650,00;Venda Pai Nao Existe no Banco
16023;10821;9111;1;3.000,00;Venda Pai Nao Existe no Banco
16024;10822;1542;1;350,00;Venda Pai Nao Existe no Banco
16025;10822;8355;1;450,00;Venda Pai Nao Existe no Banco
16026;10823;1721;1;680,00;Venda Pai Nao Existe no Banco
16027;10824;1528;1;298,00;Venda Pai Nao Existe no Banco
16028;10825;1528;1;160,00;Venda Pai Nao Existe no Banco
16029;10826;1534;1;160,00;Venda Pai Nao Existe no Banco
16030;10826;8552;1;190,00;Venda Pai Nao Existe no Banco
16031;10828;2403;1;280,00;Venda Pai Nao Existe no Banco
16032;10828;2403;1;280,00;Venda Pai Nao Existe no Banco
16033;10829;1534;1;112,00;Venda Pai Nao Existe no Banco
16034;10831;1542;1;350,00;Venda Pai Nao Existe no Banco
16035;10832;1542;1;350,00;Venda Pai Nao Existe no Banco
16038;10832;8212;1;390,00;Venda Pai Nao Existe no Banco
16039;10833;8300;1;980,00;Venda Pai Nao Existe no Banco
16040;10833;9062;1;590,00;Venda Pai Nao Existe no Banco
16041;10834;8552;1;190,00;Venda Pai Nao Existe no Banco
16042;10835;7953;1;250,00;Venda Pai Nao Existe no Banco
16043;10836;8401;1;360,00;Venda Pai Nao Existe no Banco
16044;10838;7953;1;220,00;Venda Pai Nao Existe no Banco
16045;10838;7821;1;260,00;Venda Pai Nao Existe no Banco
16046;10839;7628;1;290,00;Venda Pai Nao Existe no Banco
16048;10840;8499;1;290,00;Venda Pai Nao Existe no Banco
16049;10840;1770;1;290,00;Venda Pai Nao Existe no Banco
16051;10841;8552;1;190,00;Venda Pai Nao Existe no Banco
16052;10831;7080;1;160,00;Venda Pai Nao Existe no Banco
16053;10842;7953;1;220,00;Venda Pai Nao Existe no Banco
16054;10842;9097;1;630,00;Venda Pai Nao Existe no Banco
16056;10843;9118;1;1.298,00;Venda Pai Nao Existe no Banco
16057;10844;1370;1;100,00;Venda Pai Nao Existe no Banco
16058;10845;1542;1;350,00;Venda Pai Nao Existe no Banco
16059;10845;9093;1;650,00;Venda Pai Nao Existe no Banco
16060;10846;1534;1;160,00;Venda Pai Nao Existe no Banco
16061;10848;1534;1;140,00;Venda Pai Nao Existe no Banco
16062;10849;7987;1;550,00;Venda Pai Nao Existe no Banco
16063;10849;7628;1;190,00;Venda Pai Nao Existe no Banco
16064;10850;7821;1;280,00;Venda Pai Nao Existe no Banco
16065;10851;1542;1;245,00;Venda Pai Nao Existe no Banco
16066;10851;7821;1;195,00;Venda Pai Nao Existe no Banco
16067;10852;1554;1;300,00;Venda Pai Nao Existe no Banco
16068;10853;7821;1;280,00;Venda Pai Nao Existe no Banco
16069;10854;1542;1;300,00;Venda Pai Nao Existe no Banco
16070;10854;7628;1;200,00;Venda Pai Nao Existe no Banco
16071;10855;1534;1;160,00;Venda Pai Nao Existe no Banco
16072;10856;8355;1;450,00;Venda Pai Nao Existe no Banco
16073;10857;5521;1;570,00;Venda Pai Nao Existe no Banco
16075;10858;7821;1;280,00;Venda Pai Nao Existe no Banco
16076;10858;9120;1;1.900,00;Venda Pai Nao Existe no Banco
16077;10859;1542;1;340,00;Venda Pai Nao Existe no Banco
16078;10859;3066;1;260,00;Venda Pai Nao Existe no Banco
16079;10860;1534;1;160,00;Venda Pai Nao Existe no Banco
16080;10861;7953;1;250,00;Venda Pai Nao Existe no Banco
16081;10861;8552;1;190,00;Venda Pai Nao Existe no Banco
16082;10864;7953;1;250,00;Venda Pai Nao Existe no Banco
16083;10864;8552;1;190,00;Venda Pai Nao Existe no Banco
16084;10870;8987;1;940,00;Venda Pai Nao Existe no Banco
16085;10870;1542;1;280,00;Venda Pai Nao Existe no Banco
16086;10870;8552;1;190,00;Venda Pai Nao Existe no Banco
16087;10870;8552;1;190,00;Venda Pai Nao Existe no Banco
16088;10871;7953;1;250,00;Venda Pai Nao Existe no Banco
16090;10872;7953;1;250,00;Venda Pai Nao Existe no Banco
16091;10872;7821;1;290,00;Venda Pai Nao Existe no Banco
16092;10873;8355;1;190,00;Venda Pai Nao Existe no Banco
16093;10873;7821;1;140,00;Venda Pai Nao Existe no Banco
16095;10874;7628;1;280,00;Venda Pai Nao Existe no Banco
16096;10874;9121;1;1.845,00;Venda Pai Nao Existe no Banco
16097;10875;7628;1;199,00;Venda Pai Nao Existe no Banco
16098;10877;8185;1;650,00;Venda Pai Nao Existe no Banco
16099;10877;8355;1;390,00;Venda Pai Nao Existe no Banco
16100;10878;7821;1;190,00;Venda Pai Nao Existe no Banco
16101;10879;9075;1;600,00;Venda Pai Nao Existe no Banco
16102;10880;9066;1;990,00;Venda Pai Nao Existe no Banco
16103;10880;7821;1;260,00;Venda Pai Nao Existe no Banco
16104;10881;1534;1;160,00;Venda Pai Nao Existe no Banco
16105;10881;7987;1;490,00;Venda Pai Nao Existe no Banco
16106;10882;7953;1;240,00;Venda Pai Nao Existe no Banco
16107;10882;7821;1;260,00;Venda Pai Nao Existe no Banco
16108;10883;8552;1;100,00;Venda Pai Nao Existe no Banco
16109;10884;7953;1;250,00;Venda Pai Nao Existe no Banco
16110;10884;8552;1;220,00;Venda Pai Nao Existe no Banco
16111;10886;8720;1;450,00;Venda Pai Nao Existe no Banco
16112;10886;7821;1;50,00;Venda Pai Nao Existe no Banco
16113;10887;5627;1;850,00;Venda Pai Nao Existe no Banco
16114;10889;1542;1;315,00;Venda Pai Nao Existe no Banco
16115;10889;8782;1;515,00;Venda Pai Nao Existe no Banco
16116;10890;1552;1;350,00;Venda Pai Nao Existe no Banco
16117;10890;7821;1;280,00;Venda Pai Nao Existe no Banco
16118;10891;7953;1;250,00;Venda Pai Nao Existe no Banco
16119;10891;8552;1;190,00;Venda Pai Nao Existe no Banco
16120;10892;1542;1;300,00;Venda Pai Nao Existe no Banco
16121;10892;1534;1;140,00;Venda Pai Nao Existe no Banco
16122;10893;1534;1;160,00;Venda Pai Nao Existe no Banco
16123;10893;7821;1;280,00;Venda Pai Nao Existe no Banco
16124;10894;8552;1;180,00;Venda Pai Nao Existe no Banco
16125;10895;7953;1;220,00;Venda Pai Nao Existe no Banco
16126;10895;8812;1;930,00;Venda Pai Nao Existe no Banco
16127;10896;1542;1;320,00;Venda Pai Nao Existe no Banco
16128;10896;7821;1;280,00;Venda Pai Nao Existe no Banco
16129;10897;8682;1;700,00;Venda Pai Nao Existe no Banco
16130;10900;8102;1;680,00;Venda Pai Nao Existe no Banco
16131;10900;8552;1;180,00;Venda Pai Nao Existe no Banco
16132;10901;1542;1;350,00;Venda Pai Nao Existe no Banco
16133;10901;8552;1;190,00;Venda Pai Nao Existe no Banco
16134;10902;8720;1;690,00;Venda Pai Nao Existe no Banco
16135;10902;7628;1;290,00;Venda Pai Nao Existe no Banco
16136;10903;8552;1;90,00;Venda Pai Nao Existe no Banco
16137;10905;1552;1;350,00;Venda Pai Nao Existe no Banco
16138;10905;8552;1;190,00;Venda Pai Nao Existe no Banco
16139;10906;8355;1;450,00;Venda Pai Nao Existe no Banco
16140;10907;1542;1;300,00;Venda Pai Nao Existe no Banco
16141;10908;7628;1;280,00;Venda Pai Nao Existe no Banco
16143;10909;9122;0,5;675,00;Venda Pai Nao Existe no Banco
16144;10909;1534;0,5;75,00;Venda Pai Nao Existe no Banco
16146;10911;8987;1;990,00;Venda Pai Nao Existe no Banco
16147;10911;9097;1;650,00;Venda Pai Nao Existe no Banco
16148;10912;1533;1;80,00;Venda Pai Nao Existe no Banco
16149;10913;6292;1;100,00;Venda Pai Nao Existe no Banco
16150;10914;7821;1;280,00;Venda Pai Nao Existe no Banco
16151;10917;7953;1;250,00;Venda Pai Nao Existe no Banco
16152;10917;6292;1;190,00;Venda Pai Nao Existe no Banco
16154;10918;9123;1;1.430,00;Venda Pai Nao Existe no Banco
16155;10918;8355;1;450,00;Venda Pai Nao Existe no Banco
16156;10919;1534;0,5;80,00;Venda Pai Nao Existe no Banco
16157;10920;1542;1;320,00;Venda Pai Nao Existe no Banco
16158;10920;8552;1;180,00;Venda Pai Nao Existe no Banco
16159;10922;1534;2;320,00;Venda Pai Nao Existe no Banco
16160;10923;7953;1;250,00;Venda Pai Nao Existe no Banco
16161;10923;7821;1;260,00;Venda Pai Nao Existe no Banco
16162;10924;8185;1;585,00;Venda Pai Nao Existe no Banco
16164;10924;7821;1;350,00;Venda Pai Nao Existe no Banco
16165;10925;7953;2;500,00;Venda Pai Nao Existe no Banco
16166;10925;7821;1;280,00;Venda Pai Nao Existe no Banco
16167;10927;9124;1;1.445,00;Venda Pai Nao Existe no Banco
16168;10927;7821;1;280,00;Venda Pai Nao Existe no Banco
16169;10927;1372;1;280,00;Venda Pai Nao Existe no Banco
16170;10928;7953;1;220,00;Venda Pai Nao Existe no Banco
16171;10929;1341;1;100,00;Venda Pai Nao Existe no Banco
16172;10930;7953;1;250,00;Venda Pai Nao Existe no Banco
16173;10930;7821;1;290,00;Venda Pai Nao Existe no Banco
16175;10931;9125;1;390,00;Venda Pai Nao Existe no Banco
16177;10935;1534;1;160,00;Venda Pai Nao Existe no Banco
16178;10933;7953;1;240,00;Venda Pai Nao Existe no Banco
16179;10933;7628;1;210,00;Venda Pai Nao Existe no Banco
16180;10937;1534;1;120,00;Venda Pai Nao Existe no Banco
16181;10937;8355;1;380,00;Venda Pai Nao Existe no Banco
16182;10939;1534;1;140,00;Venda Pai Nao Existe no Banco
16183;10940;7953;1;250,00;Venda Pai Nao Existe no Banco
16184;10940;8355;1;380,00;Venda Pai Nao Existe no Banco
16185;10944;1542;1;350,00;Venda Pai Nao Existe no Banco
16186;10945;5378;1;140,00;Venda Pai Nao Existe no Banco
16187;10946;7821;1;190,00;Venda Pai Nao Existe no Banco
16188;10947;1542;1;350,00;Venda Pai Nao Existe no Banco
16189;10947;7821;1;290,00;Venda Pai Nao Existe no Banco
16190;10949;6292;1;100,00;Venda Pai Nao Existe no Banco
16191;10949;7090;1;100,00;Venda Pai Nao Existe no Banco
16192;10951;1534;1;140,00;Venda Pai Nao Existe no Banco
16193;10951;8552;1;160,00;Venda Pai Nao Existe no Banco
16194;10954;1321;1;100,00;Venda Pai Nao Existe no Banco
16195;10955;1534;1;160,00;Venda Pai Nao Existe no Banco
16196;10955;7953;1;250,00;Venda Pai Nao Existe no Banco
16197;10955;8552;2;380,00;Venda Pai Nao Existe no Banco
16198;10956;6292;1;100,00;Venda Pai Nao Existe no Banco
16200;10957;7628;1;190,00;Venda Pai Nao Existe no Banco
16201;10957;1554;1;310,00;Venda Pai Nao Existe no Banco
16202;10958;1542;1;315,00;Venda Pai Nao Existe no Banco
16203;10959;3062;1;100,00;Venda Pai Nao Existe no Banco
16204;10960;9083;1;690,00;Venda Pai Nao Existe no Banco
16205;10960;1534;1;180,00;Venda Pai Nao Existe no Banco
16206;10962;1534;1;140,00;Venda Pai Nao Existe no Banco
16207;10962;7821;1;240,00;Venda Pai Nao Existe no Banco
16208;10968;1542;1;350,00;Venda Pai Nao Existe no Banco
16209;10969;1542;1;315,00;Venda Pai Nao Existe no Banco
16210;10970;7628;1;190,00;Venda Pai Nao Existe no Banco
16211;10971;7953;1;250,00;Venda Pai Nao Existe no Banco
16213;10971;8273;1;650,00;Venda Pai Nao Existe no Banco
16214;10971;8811;1;990,00;Venda Pai Nao Existe no Banco
16215;10971;7953;1;250,00;Venda Pai Nao Existe no Banco
16216;10972;9103;1;690,00;Venda Pai Nao Existe no Banco
16217;10973;6292;1;100,00;Venda Pai Nao Existe no Banco
16218;10974;1534;1;160,00;Venda Pai Nao Existe no Banco
16219;10975;7953;1;250,00;Venda Pai Nao Existe no Banco
16220;10975;7821;1;290,00;Venda Pai Nao Existe no Banco
16221;10976;7953;1;250,00;Venda Pai Nao Existe no Banco
16222;10976;8997;1;650,00;Venda Pai Nao Existe no Banco
16223;10977;1542;1;350,00;Venda Pai Nao Existe no Banco
16224;10977;8552;1;250,00;Venda Pai Nao Existe no Banco
16225;10978;1534;1;160,00;Venda Pai Nao Existe no Banco
16226;10978;7821;1;290,00;Venda Pai Nao Existe no Banco
16227;10979;1542;1;300,00;Venda Pai Nao Existe no Banco
16229;10980;7628;1;280,00;Venda Pai Nao Existe no Banco
16230;10982;2403;1;280,00;Venda Pai Nao Existe no Banco
16231;10983;4542;1;240,00;Venda Pai Nao Existe no Banco
16232;10983;5451;1;150,00;Venda Pai Nao Existe no Banco
16233;10984;2403;1;390,00;Venda Pai Nao Existe no Banco
16234;10985;8987;1;1.200,00;Venda Pai Nao Existe no Banco
16235;10986;1534;1;160,00;Venda Pai Nao Existe no Banco
16236;10987;7821;1;280,00;Venda Pai Nao Existe no Banco
16237;10983;1534;0,5;80,00;Venda Pai Nao Existe no Banco
16238;10988;1552;1;350,00;Venda Pai Nao Existe no Banco
16239;10988;7628;1;290,00;Venda Pai Nao Existe no Banco
16240;10989;8987;1;890,00;Venda Pai Nao Existe no Banco
16241;10989;8355;1;450,00;Venda Pai Nao Existe no Banco
16242;10990;8102;1;750,00;Venda Pai Nao Existe no Banco
16243;10993;1534;1;160,00;Venda Pai Nao Existe no Banco
16244;10994;7953;1;350,00;Venda Pai Nao Existe no Banco
16245;10996;1552;1;350,00;Venda Pai Nao Existe no Banco
16246;10998;8102;1;675,00;Venda Pai Nao Existe no Banco
16247;10999;1760;1;550,00;Venda Pai Nao Existe no Banco
16248;11000;7953;1;250,00;Venda Pai Nao Existe no Banco
16249;11000;8355;1;390,00;Venda Pai Nao Existe no Banco
16250;11001;7953;1;250,00;Venda Pai Nao Existe no Banco
16251;11001;8552;1;240,00;Venda Pai Nao Existe no Banco
16252;11002;7953;1;250,00;Venda Pai Nao Existe no Banco
16253;11002;7821;1;290,00;Venda Pai Nao Existe no Banco
16254;11004;5814;1;100,00;Venda Pai Nao Existe no Banco
16255;11005;1760;1;650,00;Venda Pai Nao Existe no Banco
16256;11005;8195;1;780,00;Venda Pai Nao Existe no Banco
16257;11006;2287;1;40,00;Venda Pai Nao Existe no Banco
16258;11007;7821;1;280,00;Venda Pai Nao Existe no Banco
16259;11008;7832;1;280,00;Venda Pai Nao Existe no Banco
16260;11009;1534;1;160,00;Venda Pai Nao Existe no Banco
16261;11010;7953;1;239,00;Venda Pai Nao Existe no Banco
16262;11010;9126;1;711,00;Venda Pai Nao Existe no Banco
16263;11011;7953;1;250,00;Venda Pai Nao Existe no Banco
16267;11013;9099;1;690,00;Venda Pai Nao Existe no Banco
16269;11013;9127;1;3.000,00;Venda Pai Nao Existe no Banco
16270;11011;9088;1;690,00;Venda Pai Nao Existe no Banco
16271;11015;7953;1;230,00;Venda Pai Nao Existe no Banco
16272;11015;7821;1;270,00;Venda Pai Nao Existe no Banco
16273;11016;7628;1;220,00;Venda Pai Nao Existe no Banco
16274;11017;8999;1;640,00;Venda Pai Nao Existe no Banco
16276;11018;9095;1;650,00;Venda Pai Nao Existe no Banco
16277;11018;9128;1;2.439,00;Venda Pai Nao Existe no Banco
16278;11020;8675;1;40,00;Venda Pai Nao Existe no Banco
16279;11021;1542;1;330,00;Venda Pai Nao Existe no Banco
16280;11021;8355;1;420,00;Venda Pai Nao Existe no Banco
16281;11022;2403;1;250,00;Venda Pai Nao Existe no Banco
16282;11023;1542;1;330,00;Venda Pai Nao Existe no Banco
16283;11023;8355;1;370,00;Venda Pai Nao Existe no Banco
16284;11024;8868;1;2.407,00;Venda Pai Nao Existe no Banco
16285;11025;7953;1;250,00;Venda Pai Nao Existe no Banco
16286;11025;7628;1;290,00;Venda Pai Nao Existe no Banco
16287;11026;7628;1;190,00;Venda Pai Nao Existe no Banco
16288;11027;1534;1;160,00;Venda Pai Nao Existe no Banco
16289;11028;7821;1;260,00;Venda Pai Nao Existe no Banco
16290;11029;1542;1;320,00;Venda Pai Nao Existe no Banco
16291;11029;9084;1;630,00;Venda Pai Nao Existe no Banco
16292;11030;7821;1;280,00;Venda Pai Nao Existe no Banco
16293;11037;7953;1;250,00;Venda Pai Nao Existe no Banco
16294;11039;1542;1;350,00;Venda Pai Nao Existe no Banco
16295;11039;9096;1;690,00;Venda Pai Nao Existe no Banco
16296;11040;1534;1;160,00;Venda Pai Nao Existe no Banco
16297;11040;8355;1;450,00;Venda Pai Nao Existe no Banco
16298;11041;2403;2;780,00;Venda Pai Nao Existe no Banco
16299;11040;8300;1;890,00;Venda Pai Nao Existe no Banco
16301;11040;9130;1;750,00;Venda Pai Nao Existe no Banco
16302;11043;7953;1;220,00;Venda Pai Nao Existe no Banco
16303;11043;8360;1;540,00;Venda Pai Nao Existe no Banco
16304;11044;6292;1;100,00;Venda Pai Nao Existe no Banco
16305;11045;7953;1;250,00;Venda Pai Nao Existe no Banco
16306;11045;7821;1;290,00;Venda Pai Nao Existe no Banco
