Código;Lk_venda;Lk_produto;Qtd;Valor vendido;Custo;Valor normal
13311;8878;8636;1;450,00;0,00;
13312;8880;1534;1;144,00;0,00;
13313;8880;8658;1;405,00;0,00;
13314;8882;1534;1;160,00;0,00;
13316;8883;7953;1;250,00;0,00;
13317;8883;6292;1;100,00;0,00;
13318;8882;7821;1;290,00;0,00;
13319;8884;1534;1;160,00;0,00;
13320;8884;8443;1;690,00;0,00;
13321;8885;1534;1;125,00;0,00;
13322;8885;7953;1;225,00;0,00;
13323;8886;1534;1;140,00;0,00;
13324;8886;7821;1;260,00;0,00;
13325;8887;8273;1;550,00;0,00;
13326;8887;8767;1;450,00;0,00;
13327;8888;8412;1;300,00;0,00;
13330;8889;8102;1;598,00;0,00;
13331;8890;1526;1;160,00;0,00;
13332;8892;1534;1;120,00;0,00;
13333;8892;7821;1;240,00;0,00;
13334;8893;8552;1;100,00;0,00;
13335;8894;1534;1;160,00;0,00;
13336;8895;7953;1;250,00;0,00;
13337;8895;7821;1;290,00;0,00;
13338;8896;5627;1;700,00;0,00;
13339;8897;2403;2;680,00;0,00;
13340;8899;8804;1;440,00;0,00;
13341;8901;1534;1;160,00;0,00;
13342;8901;8552;1;190,00;0,00;
13344;8903;8799;1;490,00;0,00;
13345;8904;7740;1;250,00;0,00;
13346;8904;1534;1;130,00;0,00;
13347;8905;7821;1;250,00;0,00;
13348;8906;6522;1;300,00;0,00;
13349;8909;7821;1;260,00;0,00;
13350;8911;7821;1;290,00;0,00;
13351;8911;1760;1;778,00;0,00;
13352;8912;3649;1;40,00;0,00;
13353;8914;7953;1;250,00;0,00;
13354;8916;7628;1;190,00;0,00;
13355;8917;1120;1;290,00;0,00;
13356;8918;1401;1;170,00;0,00;
13357;8920;1542;1;350,00;0,00;
13358;8921;7953;1;225,00;0,00;
13359;8921;1540;1;20,00;0,00;
13360;8922;1542;1;350,00;0,00;
13361;8923;1542;0,5;145,00;0,00;
13362;8924;1534;1;140,00;0,00;
13363;8925;8300;1;890,00;0,00;
13364;8928;7953;1;200,00;0,00;
13365;8928;7821;1;200,00;0,00;
13366;8924;8552;1;100,00;0,00;
13368;8930;8607;1;450,00;0,00;
13369;8930;8185;1;750,00;0,00;
13370;8931;7821;1;290,00;0,00;
13371;8932;1554;0,5;145,00;0,00;
13372;8934;1554;1;350,00;0,00;
13373;8934;7821;1;290,00;0,00;
13374;8935;8573;1;280,00;0,00;
13375;8938;8707;1;1.150,00;0,00;
13376;8938;7821;1;280,00;0,00;
13377;8939;1542;1;350,00;0,00;
13378;8939;7628;1;190,00;0,00;
13379;8940;4581;2;680,00;0,00;
13380;8941;1542;1;290,00;0,00;
13381;8942;8555;1;1.886,00;0,00;
13382;8942;7821;1;290,00;0,00;
13383;8942;8509;1;480,00;0,00;
13384;8942;7953;1;250,00;0,00;
13386;8944;1534;1;160,00;0,00;
13387;8944;7821;1;260,00;0,00;
13388;8945;8552;1;100,00;0,00;
13389;8945;7821;1;100,00;0,00;
13390;8946;7953;1;220,00;0,00;
13391;8946;8838;1;880,00;0,00;
13392;8947;1542;1;350,00;0,00;
13393;8948;8741;1;450,00;0,00;
13394;8948;1542;0,5;150,00;0,00;
13395;8948;1533;0,5;80,00;0,00;
13396;8949;7953;1;250,00;0,00;
13397;8950;1534;1;160,00;0,00;
13398;8951;2403;1;340,00;0,00;
13399;8952;1554;1;310,00;0,00;
13400;8952;8355;1;390,00;0,00;
13401;8953;7953;1;250,00;0,00;
13402;8955;1542;1;350,00;0,00;
13404;8955;8355;1;450,00;0,00;
13405;8956;1534;1;160,00;0,00;
13407;8956;8839;1;590,00;0,00;
13408;8957;1760;1;750,00;0,00;
13410;8957;8840;1;570,00;0,00;
13411;8958;8553;1;175,00;0,00;
13413;8959;8256;1;620,00;0,00;
13414;8960;7953;1;220,00;0,00;
13415;8960;7821;1;230,00;0,00;
13416;8961;8552;1;100,00;0,00;
